source_file,sheet,section,metric_label,date,value_raw,value_num,is_percent,is_total,context_left,context_top,context_left_stack,context_top_stack,scenario
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,37.6734686216814,37.6734686216814,False,False,Avg.Spend FD / cover,17028.407817,Avg.Spend FD / cover|0|36.1287926413659,17028.407817|46.0394728550885|20809.8417305|452|0.193162393162393,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,35.7786947457585,35.7786947457585,False,False,36.1287926413659,22788.8300694778,36.1287926413659|37.6734686216814|Avg.Spend FD / cover,22788.8300694778|45.722600055013|29122.486731071|636.938553276302|0.338974359,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,660.563627,660.563627,False,False,,40.2348476875,,40.2348476875|1931.272689|53.9965899166667|2591.836316|48,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,551.165111014577,0,551.165111014577|660.563627,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,3781.4339135,3781.4339135,False,False,Beverage Revenue,37.6734686216814,Beverage Revenue|0|551.165111014577,37.6734686216814|17028.407817|46.0394728550885|20809.8417305|452,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,6333.65666159314,6333.65666159314,False,False,5695.37281381729,35.7786947457585,5695.37281381729|3781.4339135|Beverage Revenue,35.7786947457585|22788.8300694778|45.722600055013|29122.486731071|636.938553276302,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,13.7617422291667,13.7617422291667,False,False,,660.563627,,660.563627|40.2348476875|1931.272689|53.9965899166667|2591.836316,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,10.0412073586342,0,10.0412073586342|13.7617422291667,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,8.36600423340708,8.36600423340708,False,False,Avg.Spend BV / cover,3781.4339135,Avg.Spend BV / cover|0|10.0412073586342,3781.4339135|37.6734686216814|17028.407817|46.0394728550885|20809.8417305,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,9.94390530925457,9.94390530925457,False,False,10.0412073586342,6333.65666159314,10.0412073586342|8.36600423340708|Avg.Spend BV / cover,6333.65666159314|35.7786947457585|22788.8300694778|45.722600055013|29122.486731071,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,6686.199891,6686.199891,False,False,,13.7617422291667,,13.7617422291667|660.563627|40.2348476875|1931.272689|53.9965899166667,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,0,0.0,False,False,7104.09121954839,0,7104.09121954839|6686.199891,0|0|0|0|0,
202502 Daily Cuarentaytres.xlsx,Daily,,,2025-01-01,111858.0455215,111858.0455215,False,False,TOTAL RESTAURANT REV,8.36600423340708,TOTAL RESTAURANT REV|0|7104.09121954839,8.36600423340708|3781.4339135|37.6734686216814|17028.407817|46.0394728550885,
202502 Daily Cuarentaytres.xlsx,Daily,,,2024-01-01,100183.148372756,100183.148372756,False,False,102351.0411,9.94390530925457,102351.0411|111858.0455215|TOTAL RESTAURANT REV,9.94390530925457|6333.65666159314|35.7786947457585|22788.8300694778|45.722600055013,
