source_file,sheet,section,metric_label,date,value_raw,value_num,is_percent,is_total,context_left,context_top,context_left_stack,context_top_stack,scenario
02_febrero.xlsx,Daily,,,2025-02-28,20809.8417305,20809.8417305,False,False,Total Revenue,452,Total Revenue|0|2534.28619354839,452|0.193162393162393|9.15718922459397|19733.742779|33.0925573141531,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,26187.624,26187.624,False,False,20809.8417305,567.2,20809.8417305|Total Revenue|0,567.2|0.3927690476|9.54308043988632|15742.5517860497|36.6269195601137,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,29122.486731071,29122.486731071,False,False,26187.624,636.938553276302,26187.624|20809.8417305|Total Revenue,636.938553276302|0.338974359|9.71292698669152|14687.8408091433|37.2788008731325,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,53.9965899166667,53.9965899166667,False,False,,2591.836316,,2591.836316|48|0.266666666666667|13.2971650860215|1236.636353,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,46.17,46.17,False,False,53.9965899166667,2534.28619354839,53.9965899166667,2534.28619354839|54.8903225806452|0.30494623655914|9.54308043988632|944.55310716298,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,46.17,0,46.17|53.9965899166667,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,46.0394728550885,46.0394728550885,False,False,Avg.cover,20809.8417305,Avg.cover|0|46.17,20809.8417305|452|0.193162393162393|9.15718922459397|19733.742779,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,46.17,46.17,False,False,46.0394728550885,26187.624,46.0394728550885|Avg.cover|0,26187.624|567.2|0.3927690476|9.54308043988632|15742.5517860497,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,45.722600055013,45.722600055013,False,False,46.17,29122.486731071,46.17|46.0394728550885|Avg.cover,29122.486731071|636.938553276302|0.338974359|9.71292698669152|14687.8408091433,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,1983.12108253381,0,1983.12108253381|1931.272689,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,17028.407817,17028.407817,False,False,Food Revenue,46.0394728550885,Food Revenue|0|1983.12108253381,46.0394728550885|20809.8417305|452|0.193162393162393|9.15718922459397,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,20492.2511861827,20492.2511861827,False,False,17028.407817,46.17,17028.407817|Food Revenue|0,46.17|26187.624|567.2|0.3927690476|9.54308043988632,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,22788.8300694778,22788.8300694778,False,False,20492.2511861827,45.722600055013,20492.2511861827|17028.407817|Food Revenue,45.722600055013|29122.486731071|636.938553276302|0.338974359|9.71292698669152,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,40.2348476875,40.2348476875,False,False,,1931.272689,,1931.272689|53.9965899166667|2591.836316|48|0.266666666666667,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,36.1287926413659,36.1287926413659,False,False,40.2348476875,1983.12108253381,40.2348476875,1983.12108253381|46.17|2534.28619354839|54.8903225806452|0.30494623655914,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,36.1287926413659,0,36.1287926413659|40.2348476875,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,37.6734686216814,37.6734686216814,False,False,Avg.Spend FD / cover,17028.407817,Avg.Spend FD / cover|0|36.1287926413659,17028.407817|46.0394728550885|20809.8417305|452|0.193162393162393,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,36.1287926413659,36.1287926413659,False,False,37.6734686216814,20492.2511861827,37.6734686216814|Avg.Spend FD / cover|0,20492.2511861827|46.17|26187.624|567.2|0.3927690476,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,35.7786947457585,35.7786947457585,False,False,36.1287926413659,22788.8300694778,36.1287926413659|37.6734686216814|Avg.Spend FD / cover,22788.8300694778|45.722600055013|29122.486731071|636.938553276302|0.338974359,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,660.563627,660.563627,False,False,,40.2348476875,,40.2348476875|1931.272689|53.9965899166667|2591.836316|48,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,551.165111014577,551.165111014577,False,False,660.563627,36.1287926413659,660.563627,36.1287926413659|1983.12108253381|46.17|2534.28619354839|54.8903225806452,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,0,0.0,False,False,551.165111014577,0,551.165111014577|660.563627,0|0|0|0|0,MONTH_TO_DATE
02_febrero.xlsx,Daily,,,2025-02-28,3781.4339135,3781.4339135,False,False,Beverage Revenue,37.6734686216814,Beverage Revenue|0|551.165111014577,37.6734686216814|17028.407817|46.0394728550885|20809.8417305|452,TODAY
02_febrero.xlsx,Daily,,,2025-02-28,5695.37281381729,5695.37281381729,False,False,3781.4339135,36.1287926413659,3781.4339135|Beverage Revenue|0,36.1287926413659|20492.2511861827|46.17|26187.624|567.2,TODAY
02_febrero.xlsx,Daily,,,2024-02-29,6333.65666159314,6333.65666159314,False,False,5695.37281381729,35.7786947457585,5695.37281381729|3781.4339135|Beverage Revenue,35.7786947457585|22788.8300694778|45.722600055013|29122.486731071|636.938553276302,MONTH_TO_DATE
